location_name,country,temperature_celsius,apparent_temp_c,air_quality_us-epa-index,ed_score,ed_category,anomaly_score,anomaly_methods
Manila,Philippines,29.2,35.4,2,28.666666666666664,ED_MODERATE_SAFE,1,lof
Doha,Qatar,39.1,43.5,4,83.50961538461539,ED_VERY_DANGEROUS,1,iso_forest
'S Gravenjansdijk,Belgium,18.2,18.2,1,4.0,ED_VERY_SAFE,1,lof
Phnom Penh,Cambodia,27.0,31.2,2,20.599999999999998,ED_MODERATE_SAFE,1,lof
Riyadh,Saudi Arabia,40.1,40.1,4,79.125,ED_VERY_DANGEROUS,1,iso_forest
Victoria,Seychelles Islands,27.1,30.8,2,26.900000000000002,ED_MODERATE_SAFE,1,lof
Bangkok,Thailand,27.1,28.4,2,21.199999999999996,ED_MODERATE_SAFE,1,lof
Ban Lom,Vietnam,25.0,28.3,1,9.900000000000002,ED_VERY_SAFE,1,lof
Abu Dhabi,United Arab Emirates,38.1,40.1,3,55.5,ED_DANGEROUS,1,iso_forest
Hanoi,Vietnam,31.3,42.1,2,39.269230769230774,ED_CAUTION,1,lof
Nassau,Bahamas,27.3,31.2,1,12.599999999999998,ED_VERY_SAFE,1,lof
Manama,Bahrain,38.1,49.4,4,89.3173076923077,ED_VERY_DANGEROUS,1,iso_forest
Brussels,Belgium,16.1,16.1,2,14.0,ED_VERY_SAFE,1,lof
Santiago,Chile,8.2,8.3,4,32.0,ED_MODERATE_SAFE,1,lof
Santiago,Chile,8.4,8.5,4,37.0,ED_CAUTION,1,lof
Bandar Seri Begawan,Brunei Darussalam,25.0,27.5,2,9.5,ED_VERY_SAFE,1,lof
Freetown,Sierra Leone,26.3,31.0,1,17.0,ED_MODERATE_SAFE,1,lof
Nan,Thailand,30.3,41.5,2,44.57692307692308,ED_CAUTION,1,lof
Dili,Timor-Leste,24.7,26.3,1,0.0,ED_VERY_SAFE,1,lof
Ban Lom,Vietnam,25.4,28.7,3,23.099999999999998,ED_MODERATE_SAFE,1,lof
Nuku`Aloia,Tonga,22.1,24.6,1,0.0,ED_VERY_SAFE,1,lof
Abu Dhabi,United Arab Emirates,41.2,43.2,4,82.16346153846155,ED_VERY_DANGEROUS,1,iso_forest
Manama,Bahrain,38.3,48.8,4,88.625,ED_VERY_DANGEROUS,1,iso_forest
Ottawa,Canada,15.2,15.2,2,11.0,ED_VERY_SAFE,1,lof
Santiago,Chile,6.2,6.2,3,23.0,ED_MODERATE_SAFE,1,lof
Vestmannaeyjar,Iceland,8.1,8.1,1,0.0,ED_VERY_SAFE,1,iso_forest
Port Royal,Jamaica,29.4,40.3,1,34.83333333333333,ED_MODERATE_SAFE,1,hot_but_safe
Kuwait City,Kuwait,41.6,43.7,4,83.74038461538461,ED_VERY_DANGEROUS,1,iso_forest
Bamako,Mali,27.3,32.0,1,20.0,ED_MODERATE_SAFE,1,lof
Manama,Bahrain,36.2,44.6,4,83.77884615384616,ED_VERY_DANGEROUS,1,iso_forest
Maputo,Mozambique,23.3,25.1,2,15.5,ED_MODERATE_SAFE,1,lof
Yangon,Myanmar,33.2,35.2,2,34.33333333333334,ED_MODERATE_SAFE,1,lof
Airai,Palau,29.1,35.0,2,28.0,ED_MODERATE_SAFE,1,lof
Manila,Philippines,30.2,39.2,2,35.00000000000001,ED_CAUTION,1,lof
Doha,Qatar,39.3,43.8,4,83.85576923076923,ED_VERY_DANGEROUS,1,iso_forest
Apia,Samoa,23.1,25.1,1,0.0,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,41.2,41.7,3,59.80769230769231,ED_DANGEROUS,1,iso_forest
Nuku`Aloia,Tonga,21.2,21.2,1,0.0,ED_VERY_SAFE,1,lof
Abu Dhabi,United Arab Emirates,39.0,41.0,4,79.625,ED_VERY_DANGEROUS,1,iso_forest
Port Vila,Vanuatu,23.0,25.0,2,8.0,ED_VERY_SAFE,1,lof
Ouagadougou,Burkina Faso,31.1,44.5,2,47.03846153846154,ED_CAUTION,1,lof
Gaborone,Botswana,34.3,34.3,1,29.83333333333333,ED_MODERATE_SAFE,1,lof
Belmopan,Belize,28.1,35.7,1,26.16666666666667,ED_MODERATE_SAFE,1,lof
Ouagadougou,Burkina Faso,34.3,40.6,1,38.333333333333336,ED_CAUTION,1,lof
Valletta,Malta,30.0,36.0,2,37.16666666666667,ED_CAUTION,1,lof
Doha,Qatar,39.4,43.9,3,61.34615384615385,ED_DANGEROUS,1,iso_forest
San Marino,San Marino,26.4,27.0,1,7.5,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,41.5,42.1,2,50.269230769230774,ED_CAUTION,1,iso_forest
Bangkok,Thailand,31.4,38.7,1,26.16666666666667,ED_MODERATE_SAFE,1,hot_but_safe
Abu Dhabi,United Arab Emirates,39.0,41.0,4,79.625,ED_VERY_DANGEROUS,1,iso_forest
Kabul,Afghanistan,26.1,26.1,1,7.5,ED_VERY_SAFE,1,lof
Buenos Aires,Argentina,15.2,15.2,3,24.0,ED_MODERATE_SAFE,1,lof
Manama,Bahrain,40.0,42.0,4,81.77884615384616,ED_VERY_DANGEROUS,1,iso_forest
Sucre,Bolivia,15.4,15.4,4,37.0,ED_CAUTION,1,lof
Ngaoundere,Cameroon,28.1,31.2,1,17.599999999999998,ED_MODERATE_SAFE,1,lof
Rome,Italy,23.3,24.8,1,7.5,ED_VERY_SAFE,1,lof
Djibouti,Djibouti,44.3,46.3,3,63.11538461538461,ED_DANGEROUS,1,iso_forest
Addis Ababa,Ethiopia,14.0,14.0,2,12.0,ED_VERY_SAFE,1,lof
Athens,Greece,29.1,30.6,2,24.800000000000004,ED_MODERATE_SAFE,1,lof
Baghdad,Iraq,47.2,49.2,4,92.08653846153847,ED_VERY_DANGEROUS,1,iso_forest
Tokyo,Japan,29.2,34.0,2,26.333333333333332,ED_MODERATE_SAFE,1,lof
Kuwait City,Kuwait,43.6,45.6,3,64.3076923076923,ED_DANGEROUS,1,iso_forest
Riga,Latvia,21.1,21.1,2,14.0,ED_VERY_SAFE,1,lof
Maseru,Lesotho,15.2,15.2,1,7.5,ED_VERY_SAFE,1,lof
Chi Chi Khvar,Iran,30.2,30.2,2,26.599999999999998,ED_MODERATE_SAFE,1,lof
Managua,Nicaragua,24.1,26.3,1,6.0,ED_VERY_SAFE,1,lof
Kuwait City,Kuwait,43.1,44.7,3,63.269230769230774,ED_DANGEROUS,1,iso_forest
Baghdad,Iraq,46.4,48.4,3,68.53846153846153,ED_DANGEROUS,1,iso_forest
Dhaka,Bangladesh,26.1,29.5,2,21.5,ED_MODERATE_SAFE,1,lof
Tunis,Tunisia,39.2,42.5,3,59.730769230769226,ED_DANGEROUS,1,iso_forest
San Salvador,El Salvador,21.6,21.6,1,5.0,ED_VERY_SAFE,1,lof
Bissau,Guinea-Bissau,30.4,39.9,1,34.166666666666664,ED_MODERATE_SAFE,1,hot_but_safe
Tegucigalpa,Honduras,20.1,20.1,1,5.0,ED_VERY_SAFE,1,lof
New Delhi,India,27.2,28.5,3,31.5,ED_MODERATE_SAFE,1,lof
Baghdad,Iraq,44.2,46.6,2,55.46153846153846,ED_DANGEROUS,1,iso_forest
Kuwait City,Kuwait,41.8,43.5,4,84.50961538461539,ED_VERY_DANGEROUS,1,iso_forest
Doha,Qatar,39.3,48.4,4,89.16346153846153,ED_VERY_DANGEROUS,1,iso_forest
Basseterre,Saint Kitts and Nevis,29.2,34.6,1,25.333333333333336,ED_MODERATE_SAFE,1,lof
Riyadh,Saudi Arabia,40.5,40.7,2,48.50000000000001,ED_CAUTION,1,iso_forest
Honiara,Solomon Islands,23.6,25.6,2,8.0,ED_VERY_SAFE,1,lof
Ashgabat,Turkmenistan,30.4,30.4,1,17.699999999999996,ED_MODERATE_SAFE,1,lof
Vestmannaeyjar,Iceland,6.3,6.3,1,0.0,ED_VERY_SAFE,1,iso_forest
Abu Dhabi,United Arab Emirates,38.1,40.1,4,78.125,ED_VERY_DANGEROUS,1,iso_forest
Washington Harbor,United States of America,11.8,12.2,2,8.0,ED_VERY_SAFE,1,lof
Hanoi,Vietnam,28.1,35.2,2,28.33333333333334,ED_MODERATE_SAFE,1,lof
Manama,Bahrain,39.1,41.1,4,80.74038461538461,ED_VERY_DANGEROUS,1,iso_forest
Sucre,Bolivia,13.6,13.7,4,37.0,ED_CAUTION,1,lof
Copenhagen,Denmark,19.4,19.4,2,12.0,ED_VERY_SAFE,1,lof
Santo Domingo,Dominican Republic,26.1,29.5,1,13.5,ED_VERY_SAFE,1,lof
Berlin,Germany,18.0,18.0,1,4.0,ED_VERY_SAFE,1,lof
Conakry,Guinea,23.2,25.5,2,13.0,ED_VERY_SAFE,1,lof
Vatican City,Vatican City,23.3,24.8,1,7.5,ED_VERY_SAFE,1,lof
Islamabad,Pakistan,32.7,36.1,4,71.45833333333334,ED_DANGEROUS,1,iso_forest
Aurora,Paraguay,28.6,28.6,5,58.800000000000004,ED_DANGEROUS,1,iso_forest
Doha,Qatar,42.1,45.3,4,86.58653846153845,ED_VERY_DANGEROUS,1,iso_forest
Kuwait City,Kuwait,42.9,44.3,4,85.4326923076923,ED_VERY_DANGEROUS,1,iso_forest
Bridgetown,Barbados,31.0,38.3,1,31.499999999999996,ED_MODERATE_SAFE,1,hot_but_safe
Sucre,Bolivia,12.9,12.9,4,37.0,ED_CAUTION,1,lof
Santiago,Chile,8.1,8.1,4,36.0,ED_CAUTION,1,lof
Beijing,China,19.3,19.3,3,18.0,ED_MODERATE_SAFE,1,lof
Roseau,Dominica,28.3,32.7,1,22.16666666666667,ED_MODERATE_SAFE,1,lof
San Salvador,El Salvador,22.0,24.6,2,13.0,ED_VERY_SAFE,1,lof
Addis Ababa,Ethiopia,29.4,33.5,2,29.5,ED_MODERATE_SAFE,1,lof
Banjul,Gambia,30.4,38.6,1,32.0,ED_MODERATE_SAFE,1,hot_but_safe
Baghdad,Iraq,43.2,44.9,2,53.5,ED_CAUTION,1,iso_forest
Tokyo,Japan,29.2,33.8,2,25.999999999999996,ED_MODERATE_SAFE,1,lof
Monaco,Monaco,23.1,25.0,1,5.0,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,42.7,44.0,2,52.46153846153846,ED_CAUTION,1,iso_forest
Niamey,Niger,34.3,38.3,1,34.5,ED_MODERATE_SAFE,1,hot_but_safe
Oslo,Norway,9.2,9.2,1,4.0,ED_VERY_SAFE,1,iso_forest
Doha,Qatar,39.2,41.2,4,70.85576923076923,ED_DANGEROUS,1,iso_forest
Riyadh,Saudi Arabia,42.4,43.6,3,62.0,ED_DANGEROUS,1,iso_forest
Dakar,Senegal,30.4,38.5,3,51.333333333333336,ED_CAUTION,1,lof
Bangkok,Thailand,24.2,26.0,2,8.0,ED_VERY_SAFE,1,lof
Funafuti,Tuvalu,29.1,35.1,2,28.16666666666667,ED_MODERATE_SAFE,1,lof
Abu Dhabi,United Arab Emirates,39.1,41.1,3,57.11538461538461,ED_DANGEROUS,1,iso_forest
Kabul,Afghanistan,26.9,26.9,2,15.5,ED_MODERATE_SAFE,1,lof
Manama,Bahrain,38.1,40.1,4,78.125,ED_VERY_DANGEROUS,1,iso_forest
Manama,Bahrain,37.3,39.3,4,76.79166666666666,ED_VERY_DANGEROUS,1,iso_forest
Kabul,Afghanistan,29.6,29.6,1,15.300000000000004,ED_MODERATE_SAFE,1,lof
Abu Dhabi,United Arab Emirates,37.1,39.1,4,76.45833333333334,ED_VERY_DANGEROUS,1,iso_forest
Nuku`Aloia,Tonga,22.4,24.8,1,0.0,ED_VERY_SAFE,1,lof
Colombo,Sri Lanka,31.2,42.5,1,31.73076923076923,ED_MODERATE_SAFE,1,hot_but_safe
Damascus,Syria,37.3,37.3,3,50.83333333333333,ED_CAUTION,1,iso_forest
Abu Dhabi,United Arab Emirates,38.4,40.4,4,78.625,ED_VERY_DANGEROUS,1,iso_forest
Montevideo,Uruguay,15.0,15.2,3,24.0,ED_MODERATE_SAFE,1,lof
Manama,Bahrain,37.1,39.1,4,76.45833333333334,ED_VERY_DANGEROUS,1,iso_forest
Bujumbura,Burundi,32.1,33.4,2,34.33333333333333,ED_MODERATE_SAFE,1,lof
Phnom Penh,Cambodia,27.1,29.7,2,16.099999999999998,ED_MODERATE_SAFE,1,lof
Ngaoundere,Cameroon,28.1,31.7,1,19.099999999999998,ED_MODERATE_SAFE,1,lof
New Delhi,India,30.1,33.0,4,64.79166666666667,ED_DANGEROUS,1,lof
Baghdad,Iraq,45.0,47.9,3,67.96153846153845,ED_DANGEROUS,1,iso_forest
Tokyo,Japan,29.3,33.9,2,26.166666666666664,ED_MODERATE_SAFE,1,lof
Kuwait City,Kuwait,43.9,46.1,4,87.50961538461539,ED_VERY_DANGEROUS,1,iso_forest
Antananarivo,Madagascar,32.1,32.1,1,24.16666666666667,ED_MODERATE_SAFE,1,lof
Bamako,Mali,31.2,38.2,1,31.33333333333334,ED_MODERATE_SAFE,1,hot_but_safe
Muscat,Oman,32.6,37.9,4,74.45833333333333,ED_DANGEROUS,1,iso_forest
National,Bolivia,28.7,28.7,5,59.099999999999994,ED_DANGEROUS,1,iso_forest
Aurora,Paraguay,32.5,32.5,5,81.89583333333334,ED_VERY_DANGEROUS,1,iso_forest
Doha,Qatar,37.4,47.7,4,88.35576923076923,ED_VERY_DANGEROUS,1,iso_forest
Riyadh,Saudi Arabia,43.1,44.8,2,53.38461538461538,ED_CAUTION,1,iso_forest
Seoul,South Korea,27.1,31.0,3,30.0,ED_MODERATE_SAFE,1,lof
Colombo,Sri Lanka,30.1,38.3,1,31.499999999999996,ED_MODERATE_SAFE,1,hot_but_safe
Baghdad,Iraq,45.4,48.6,2,58.769230769230774,ED_DANGEROUS,1,iso_forest
Banjul,Gambia,31.1,40.0,1,34.333333333333336,ED_MODERATE_SAFE,1,hot_but_safe
Copenhagen,Denmark,15.3,15.3,2,13.0,ED_VERY_SAFE,1,lof
Doha,Qatar,37.4,45.6,4,85.9326923076923,ED_VERY_DANGEROUS,1,iso_forest
Port Vila,Vanuatu,23.1,25.2,1,0.0,ED_VERY_SAFE,1,lof
Manama,Bahrain,35.3,44.1,4,84.20192307692308,ED_VERY_DANGEROUS,1,iso_forest
Santiago,Chile,8.7,8.7,6,54.0,ED_CAUTION,1,iso_forest
Vestmannaeyjar,Iceland,10.5,11.0,1,4.0,ED_VERY_SAFE,1,lof
New Delhi,India,33.2,39.0,4,74.79166666666667,ED_DANGEROUS,1,iso_forest
Baghdad,Iraq,44.8,47.7,2,56.73076923076923,ED_DANGEROUS,1,iso_forest
Tokyo,Japan,29.8,34.5,1,19.166666666666668,ED_MODERATE_SAFE,1,lof
Kuwait City,Kuwait,42.0,45.2,2,53.84615384615385,ED_CAUTION,1,iso_forest
Chi Chi Khvar,Iran,35.0,35.0,1,30.0,ED_MODERATE_SAFE,1,iso_forest
Kathmandu,Nepal,21.3,21.3,1,0.0,ED_VERY_SAFE,1,lof
Apia,Samoa,25.4,27.6,1,1.8000000000000043,ED_VERY_SAFE,1,lof
Montevideo,Uruguay,10.7,10.7,1,5.0,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,43.7,45.7,2,54.42307692307693,ED_CAUTION,1,iso_forest
Damascus,Syria,35.5,35.5,1,30.833333333333336,ED_MODERATE_SAFE,1,iso_forest
Abu Dhabi,United Arab Emirates,34.8,49.3,2,56.57692307692307,ED_DANGEROUS,1,iso_forest
Luanda,Angola,24.1,25.8,5,52.5,ED_CAUTION,1,lof
Saint John's,Antigua and Barbuda,26.9,31.0,1,18.0,ED_MODERATE_SAFE,1,lof
Manama,Bahrain,35.2,46.0,4,86.39423076923077,ED_VERY_DANGEROUS,1,iso_forest
Bridgetown,Barbados,27.6,31.4,1,19.199999999999996,ED_MODERATE_SAFE,1,lof
Santiago,Chile,9.3,9.3,6,54.0,ED_CAUTION,1,iso_forest
Bogot,Bulgaria,40.7,40.9,1,40.83333333333333,ED_CAUTION,1,iso_forest
Djibouti,Djibouti,35.8,42.4,1,41.61538461538461,ED_CAUTION,1,lof
Tashkent,Uzbekistan,36.4,36.4,1,32.33333333333333,ED_MODERATE_SAFE,1,iso_forest
Abu Dhabi,United Arab Emirates,35.1,49.2,3,67.46153846153847,ED_DANGEROUS,1,iso_forest
Dhidhdhoo,Maldives,25.5,28.7,1,11.099999999999998,ED_VERY_SAFE,1,lof
Santiago,Chile,6.4,6.4,6,54.0,ED_CAUTION,1,iso_forest
Baghdad,Iraq,45.6,48.9,1,51.11538461538461,ED_CAUTION,1,iso_forest
Tokyo,Japan,30.1,33.9,1,18.166666666666664,ED_MODERATE_SAFE,1,lof
Kuwait City,Kuwait,40.3,42.9,2,51.19230769230769,ED_CAUTION,1,iso_forest
Chi Chi Khvar,Iran,36.1,36.1,1,31.833333333333336,ED_MODERATE_SAFE,1,iso_forest
Doha,Qatar,35.8,47.8,2,55.84615384615384,ED_DANGEROUS,1,iso_forest
Apia,Samoa,25.4,27.6,1,1.8000000000000043,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,42.7,44.0,2,52.46153846153846,ED_CAUTION,1,iso_forest
Abu Dhabi,United Arab Emirates,36.2,48.9,3,67.11538461538461,ED_DANGEROUS,1,iso_forest
Manama,Bahrain,34.8,44.8,3,61.38461538461538,ED_DANGEROUS,1,iso_forest
Gaborone,Botswana,31.2,31.2,1,22.599999999999998,ED_MODERATE_SAFE,1,lof
Beijing,China,26.8,27.9,2,10.699999999999996,ED_VERY_SAFE,1,lof
Ashgabat,Turkmenistan,39.6,39.6,1,37.66666666666667,ED_CAUTION,1,iso_forest
Cairo,Egypt,40.3,40.4,1,40.0,ED_CAUTION,1,iso_forest
Baghdad,Iraq,44.3,46.7,1,47.57692307692308,ED_CAUTION,1,iso_forest
Tokyo,Japan,32.3,37.8,1,24.666666666666664,ED_MODERATE_SAFE,1,lof
Kuwait City,Kuwait,42.0,44.0,2,52.46153846153846,ED_CAUTION,1,iso_forest
Chi Chi Khvar,Iran,36.8,36.8,1,33.0,ED_MODERATE_SAFE,1,iso_forest
Kathmandu,Nepal,21.3,21.3,1,0.0,ED_VERY_SAFE,1,lof
Islamabad,Pakistan,29.3,34.1,2,32.5,ED_MODERATE_SAFE,1,lof
Doha,Qatar,36.0,45.0,3,62.61538461538461,ED_DANGEROUS,1,iso_forest
Riyadh,Saudi Arabia,43.6,45.6,2,54.30769230769231,ED_CAUTION,1,iso_forest
Seoul,South Korea,28.8,32.7,2,24.16666666666667,ED_MODERATE_SAFE,1,lof
Baghdad,Iraq,44.8,47.6,1,48.61538461538461,ED_CAUTION,1,iso_forest
Kathmandu,Nepal,21.2,21.2,1,0.0,ED_VERY_SAFE,1,lof
Zagreb,Croatia,34.6,34.6,1,28.333333333333336,ED_MODERATE_SAFE,1,lof
Valletta,Malta,35.0,46.6,2,51.96153846153846,ED_CAUTION,1,lof
Ouagadougou,Burkina Faso,29.4,36.2,1,27.000000000000007,ED_MODERATE_SAFE,1,lof
Santiago,Chile,8.4,8.5,6,54.0,ED_CAUTION,1,iso_forest
Nicosia,Cyprus,38.4,43.9,1,42.34615384615385,ED_CAUTION,1,lof
Djibouti,Djibouti,41.1,43.1,1,41.42307692307693,ED_CAUTION,1,iso_forest
Saint George's,Grenada,30.2,38.1,1,31.16666666666667,ED_MODERATE_SAFE,1,hot_but_safe
Conakry,Guinea,29.0,35.4,1,25.666666666666664,ED_MODERATE_SAFE,1,lof
New Delhi,India,31.1,38.2,4,65.95833333333334,ED_DANGEROUS,1,lof
Baghdad,Iraq,46.1,49.9,1,52.26923076923077,ED_CAUTION,1,iso_forest
Port Royal,Jamaica,31.1,39.2,1,34.50000000000001,ED_MODERATE_SAFE,1,hot_but_safe
Kuwait City,Kuwait,42.8,45.7,2,54.42307692307693,ED_CAUTION,1,iso_forest
Monaco,Monaco,30.1,38.9,1,31.5,ED_MODERATE_SAFE,1,hot_but_safe
Luanda,Angola,27.3,29.5,6,65.0,ED_DANGEROUS,1,lof
Kathmandu,Nepal,24.0,26.3,1,0.0,ED_VERY_SAFE,1,lof
Niamey,Niger,32.1,38.5,1,31.833333333333336,ED_MODERATE_SAFE,1,hot_but_safe
Doha,Qatar,38.2,46.0,2,53.76923076923077,ED_CAUTION,1,iso_forest
Apia,Samoa,25.1,27.4,1,1.1999999999999957,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,44.5,47.1,2,56.03846153846154,ED_DANGEROUS,1,iso_forest
Abu Dhabi,United Arab Emirates,40.1,42.1,3,59.269230769230774,ED_DANGEROUS,1,iso_forest
Manama,Bahrain,43.2,45.2,2,52.84615384615385,ED_CAUTION,1,iso_forest
Ottawa,Canada,19.3,19.3,1,5.0,ED_VERY_SAFE,1,lof
Santiago,Chile,9.3,9.5,6,54.0,ED_CAUTION,1,iso_forest
Beijing,China,24.2,26.4,6,50.0,ED_CAUTION,1,lof
Sofia,Bulgaria,36.4,37.3,1,31.33333333333333,ED_MODERATE_SAFE,1,lof
Kabul,Afghanistan,34.3,34.3,1,27.83333333333333,ED_MODERATE_SAFE,1,iso_forest
Niamey,Niger,29.7,33.1,1,22.833333333333336,ED_MODERATE_SAFE,1,lof
Djibouti,Djibouti,39.3,41.3,1,39.34615384615384,ED_CAUTION,1,iso_forest
Doha,Qatar,38.1,47.2,3,65.15384615384616,ED_DANGEROUS,1,iso_forest
Basseterre,Saint Kitts and Nevis,27.1,31.3,1,18.900000000000002,ED_MODERATE_SAFE,1,lof
Riyadh,Saudi Arabia,44.7,47.5,2,56.5,ED_DANGEROUS,1,iso_forest
Belgrade,Serbia,40.7,41.0,1,41.0,ED_CAUTION,1,iso_forest
Funafuti,Tuvalu,27.8,31.7,1,14.099999999999998,ED_VERY_SAFE,1,lof
Abu Dhabi,United Arab Emirates,35.9,37.9,3,52.83333333333333,ED_CAUTION,1,iso_forest
Tashkent,Uzbekistan,39.7,39.7,1,37.83333333333334,ED_CAUTION,1,iso_forest
Dhaka,Bangladesh,31.7,38.7,1,33.66666666666667,ED_MODERATE_SAFE,1,hot_but_safe
Santiago,Chile,9.4,9.6,6,55.0,ED_DANGEROUS,1,iso_forest
Bogot,Bulgaria,40.9,41.2,1,41.23076923076923,ED_CAUTION,1,iso_forest
Baghdad,Iraq,45.1,48.1,1,50.19230769230769,ED_CAUTION,1,iso_forest
Abu Dhabi,United Arab Emirates,41.3,43.3,4,82.27884615384616,ED_VERY_DANGEROUS,1,iso_forest
Kuwait City,Kuwait,43.7,46.6,2,55.46153846153846,ED_DANGEROUS,1,iso_forest
Dhidhdhoo,Maldives,27.6,31.2,1,18.599999999999998,ED_MODERATE_SAFE,1,lof
Islamabad,Pakistan,32.9,39.5,4,75.625,ED_VERY_DANGEROUS,1,iso_forest
Port Moresby,Papua New Guinea,26.2,30.4,1,10.199999999999996,ED_VERY_SAFE,1,lof
Manila,Philippines,30.2,38.3,1,25.499999999999996,ED_MODERATE_SAFE,1,hot_but_safe
Doha,Qatar,38.3,49.2,3,67.46153846153847,ED_DANGEROUS,1,iso_forest
Riyadh,Saudi Arabia,44.0,46.3,2,55.11538461538461,ED_DANGEROUS,1,iso_forest
Ljubljana,Slovenia,31.2,33.9,1,24.166666666666664,ED_MODERATE_SAFE,1,lof
Pretoria,South Africa,21.3,21.3,2,15.5,ED_MODERATE_SAFE,1,lof
Colombo,Sri Lanka,30.1,38.6,1,26.000000000000004,ED_MODERATE_SAFE,1,hot_but_safe
Vestmannaeyjar,Iceland,10.9,11.2,1,4.0,ED_VERY_SAFE,1,lof
Beijing,China,28.3,31.8,4,46.400000000000006,ED_CAUTION,1,lof
Santiago,Chile,3.1,3.1,6,53.0,ED_CAUTION,1,iso_forest
Manama,Bahrain,35.1,43.7,2,51.11538461538462,ED_CAUTION,1,iso_forest
Chi Chi Khvar,Iran,35.9,35.9,1,31.5,ED_MODERATE_SAFE,1,iso_forest
Doha,Qatar,40.4,44.3,2,52.80769230769231,ED_CAUTION,1,iso_forest
Apia,Samoa,25.8,27.9,1,2.6999999999999957,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,41.6,42.4,2,50.61538461538461,ED_CAUTION,1,iso_forest
Damascus,Syria,36.2,36.2,1,32.00000000000001,ED_MODERATE_SAFE,1,iso_forest
Ashgabat,Turkmenistan,40.7,41.0,1,41.0,ED_CAUTION,1,iso_forest
Abu Dhabi,United Arab Emirates,34.2,45.8,3,62.53846153846153,ED_DANGEROUS,1,iso_forest
Tashkent,Uzbekistan,39.3,39.3,1,37.166666666666664,ED_CAUTION,1,iso_forest
Hanoi,Vietnam,29.2,34.8,5,75.72916666666666,ED_VERY_DANGEROUS,1,iso_forest
Buenos Aires,Argentina,15.3,15.3,1,5.0,ED_VERY_SAFE,1,lof
Bridgetown,Barbados,27.8,31.7,1,14.099999999999998,ED_VERY_SAFE,1,lof
Baghdad,Iraq,43.7,45.7,2,54.42307692307693,ED_CAUTION,1,iso_forest
Tehran,Iran,38.7,38.7,2,44.16666666666667,ED_CAUTION,1,iso_forest
Baghdad,Iraq,44.4,47.0,2,55.92307692307692,ED_DANGEROUS,1,iso_forest
Kuwait City,Kuwait,42.4,43.5,2,51.88461538461539,ED_CAUTION,1,iso_forest
Islamabad,Pakistan,32.4,38.6,4,74.125,ED_DANGEROUS,1,iso_forest
Doha,Qatar,39.2,41.5,4,80.20192307692308,ED_VERY_DANGEROUS,1,iso_forest
Apia,Samoa,25.3,27.6,1,1.8000000000000043,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,42.0,43.0,1,43.30769230769231,ED_CAUTION,1,iso_forest
Damascus,Syria,36.5,36.5,1,32.5,ED_MODERATE_SAFE,1,iso_forest
Ashgabat,Turkmenistan,39.9,39.9,1,38.166666666666664,ED_CAUTION,1,iso_forest
Tashkent,Uzbekistan,38.6,38.6,1,36.0,ED_CAUTION,1,iso_forest
Kuwait City,Kuwait,42.1,43.1,2,51.42307692307693,ED_CAUTION,1,iso_forest
Vestmannaeyjar,Iceland,10.0,10.0,1,3.0,ED_VERY_SAFE,1,lof
Manama,Bahrain,35.7,41.2,4,80.85576923076923,ED_VERY_DANGEROUS,1,iso_forest
Belmopan,Belize,22.8,25.4,1,5.0,ED_VERY_SAFE,1,lof
Aurora,Paraguay,28.5,28.5,4,45.5,ED_CAUTION,1,lof
Bucharest,Romania,37.0,37.0,1,33.333333333333336,ED_MODERATE_SAFE,1,iso_forest
Apia,Samoa,26.4,28.3,1,3.900000000000002,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,41.6,42.4,2,50.61538461538461,ED_CAUTION,1,iso_forest
Ashgabat,Turkmenistan,38.4,38.4,1,35.666666666666664,ED_CAUTION,1,iso_forest
Funafuti,Tuvalu,28.9,32.3,1,15.499999999999995,ED_MODERATE_SAFE,1,lof
Abu Dhabi,United Arab Emirates,34.1,46.9,3,63.80769230769231,ED_DANGEROUS,1,iso_forest
Tashkent,Uzbekistan,38.8,38.8,1,36.33333333333333,ED_CAUTION,1,iso_forest
Baku,Azerbaijan,31.2,32.6,1,25.000000000000004,ED_MODERATE_SAFE,1,lof
Manama,Bahrain,35.0,43.2,2,50.53846153846154,ED_CAUTION,1,iso_forest
Santiago,Chile,6.1,6.1,6,53.0,ED_CAUTION,1,iso_forest
Santiago,Chile,8.5,8.5,6,53.0,ED_CAUTION,1,iso_forest
Suva,Fiji Islands,22.3,24.8,1,0.0,ED_VERY_SAFE,1,lof
Baghdad,Iraq,42.5,43.8,1,44.230769230769226,ED_CAUTION,1,iso_forest
Kuwait City,Kuwait,42.1,43.1,2,51.42307692307693,ED_CAUTION,1,iso_forest
Muscat,Oman,33.1,42.3,3,58.5,ED_DANGEROUS,1,iso_forest
Apia,Samoa,26.4,28.6,1,4.800000000000004,ED_VERY_SAFE,1,lof
